uf,season,week,P25,P50,P75,P90,P95
RO,2024-2025,11,46,87.5,171,318.10000000000014,492.04999999999995
RO,2024-2025,12,53,95.5,188.25,355.10000000000014,527.2999999999997
RO,2024-2025,13,56,107,211,405.10000000000014,586.2999999999997
RO,2024-2025,14,65,123,240.25,480,661.0999999999999
RO,2024-2025,15,71.75,141,271.25,550.1000000000001,825.3499999999997
RO,2024-2025,16,80,153.5,294,557.2000000000003,827.05
RO,2024-2025,17,84,157,299,586.1000000000001,865.6499999999994
RO,2024-2025,18,91,169,325.25,635.2000000000003,925.05
RO,2024-2025,19,92,176,340.25,649.3000000000004,965.0999999999999
RO,2024-2025,20,91,178,352.25,645.4000000000005,1024.1
RO,2024-2025,21,89,164.5,329.25,626.3000000000004,946.0999999999999
RO,2024-2025,22,82,151,321.25,614,938.0999999999999
RO,2024-2025,23,78.75,152,294.25,527,822.05
RO,2024-2025,24,72,136.5,278,545.2000000000003,820.3999999999996
RO,2024-2025,25,63,123,238.5,479.5000000000007,689.5999999999995
RO,2024-2025,26,56,110,224,436.2000000000003,671.0999999999999
RO,2024-2025,27,52,98,193,382,584.2999999999997
RO,2024-2025,28,46,84,172,324.3000000000004,521.1499999999999
RO,2024-2025,29,42,76,154,318.10000000000014,463.04999999999995
RO,2024-2025,30,37,72,138,283.10000000000014,442
RO,2024-2025,31,34,63,124,245.10000000000014,361
RO,2024-2025,32,30,56,108,221,353.0999999999999
RO,2024-2025,33,27,52,104,202,291.1999999999998
RO,2024-2025,34,25,47.5,96,172.10000000000014,265
RO,2024-2025,35,23,44,83,164.10000000000014,252.0999999999999
RO,2024-2025,36,21,40,82,156.10000000000014,238
RO,2024-2025,37,20,40,74.25,145,212.0999999999999
RO,2024-2025,38,18,35,69,132,187.04999999999995
RO,2024-2025,39,17,34,65,121,204.19999999999982
RO,2024-2025,40,16,32,61,120,192
RO,2024-2025,41,15,29,56,107,161.04999999999995
RO,2024-2025,42,13,27,53,101.10000000000014,148.04999999999995
RO,2024-2025,43,12,23,46,89,133.04999999999995
RO,2024-2025,44,10,20,39,76,122
RO,2024-2025,45,9,18,35.25,67,107
RO,2024-2025,46,8,16,33,63,91
RO,2024-2025,47,7,15,29,58,83
RO,2024-2025,48,7,14,28,56,90
RO,2024-2025,49,7,14,27.25,54,81.04999999999995
RO,2024-2025,50,7,14,29,53,81
RO,2024-2025,51,8,15,31,57.100000000000136,93.04999999999995
RO,2024-2025,52,8,17,33,66,98
RR,2024-2025,1,1,3,10,26,45.049999999999955
RR,2024-2025,2,1,3,11,25,43
RR,2024-2025,3,1,3,10,24,44
RR,2024-2025,4,1,3,9,22.100000000000136,42
RR,2024-2025,5,1,3,8,20,38
RR,2024-2025,6,1,3,9,24,39
RR,2024-2025,7,1,3,8,21,34
RR,2024-2025,8,1,3,8,19,32
RR,2024-2025,9,1,2,7,19,32.049999999999955
RR,2024-2025,10,0,2,7,20,33
RR,2024-2025,11,1,2.5,7,18,32
RR,2024-2025,12,0,2,8,18,32
RR,2024-2025,13,1,3,7,17,29.049999999999955
RR,2024-2025,14,0,2,7,18,31.049999999999955
RR,2024-2025,15,0,2,7,19.100000000000136,33
RR,2024-2025,16,1,2,7,16,32
RR,2024-2025,17,1,2.5,8,18.100000000000136,32
RR,2024-2025,18,0,2,8,19,31.049999999999955
RR,2024-2025,19,1,3,8,19,32
RR,2024-2025,20,1,3,8,20,36
RR,2024-2025,21,1,3,8,20,40
RR,2024-2025,22,1,3,9,21,36.049999999999955
RR,2024-2025,23,1,3,9,21,36
RR,2024-2025,24,1,3,8,21,33
RR,2024-2025,25,1,3,9,21,36
RR,2024-2025,26,1,3,9,22,37
RR,2024-2025,27,1,3,9,23,38
RR,2024-2025,28,1,3,9,22,36
RR,2024-2025,29,1,3,10,23,42
RR,2024-2025,30,1,3,9,24,41
RR,2024-2025,31,1,3,10.25,26.100000000000136,47.049999999999955
RR,2024-2025,32,1,3,9,27,45
RR,2024-2025,33,1,4,11,30,49.049999999999955
RR,2024-2025,34,1,4,11,27,50
RR,2024-2025,35,1,4,11,27.100000000000136,46
RR,2024-2025,36,1,4,11,29,47
RR,2024-2025,37,1,4,12,29,52
RR,2024-2025,38,1,4,13,30,50
RR,2024-2025,39,1,4,12,31,53.049999999999955
RR,2024-2025,40,1,4,12,31,64
RR,2024-2025,41,1,4,13,29,52.049999999999955
RR,2024-2025,42,1,4,13,33,59
RR,2024-2025,43,1,5,14,32.100000000000136,52
RR,2024-2025,44,1,4,12,29,52.09999999999991
RR,2024-2025,45,1,4,13,34,57
RR,2024-2025,46,1,4,13,32,58
RR,2024-2025,47,1,4,14,32.100000000000136,58.049999999999955
RR,2024-2025,48,1,4,13,31,51
RR,2024-2025,49,1,4,13,31,56
RR,2024-2025,50,1,4,12,31.100000000000136,51
RR,2024-2025,51,1,4,12,29,47.09999999999991
RR,2024-2025,52,1,3,11,29,51.049999999999955
RS,2024-2025,1,3,8,21,61,126.04999999999995
RS,2024-2025,2,4,9,23,66,123.04999999999995
RS,2024-2025,3,4,9,24,67,133.04999999999995
RS,2024-2025,4,4,10,26,77,145.04999999999995
RS,2024-2025,5,5,11,28.25,79,144
RS,2024-2025,6,5,13,34,88.10000000000014,203
RS,2024-2025,7,6,14,36,106,185.0999999999999
RS,2024-2025,8,7,17,43,114,248.19999999999982
RS,2024-2025,9,8,19,47.25,142,302.04999999999995
RS,2024-2025,10,10,22,57,158.10000000000014,343.0999999999999
RS,2024-2025,11,11,26,63,201.10000000000014,429.1999999999998
RS,2024-2025,12,12,28,69,196.3000000000004,401.04999999999995
RS,2024-2025,13,15,33,89,261.2000000000003,539.05
RS,2024-2025,14,19,44,107,288,541.4499999999996
RS,2024-2025,15,23,51,129.25,358.2000000000003,720.0999999999999
RS,2024-2025,16,29,63,176,456.5000000000007,938.1499999999999
RS,2024-2025,17,37,85,219,560,1251.1499999999971
RS,2024-2025,18,47,112.5,297.25,808.3000000000004,1634.8999999999992
RS,2024-2025,19,68,157,381,1122.4000000000005,2290.8499999999976
RS,2024-2025,20,88,215,535.25,1479.4000000000005,2827.0999999999976
RS,2024-2025,21,131,295,820.5,2025.5000000000007,3818.2999999999997
RS,2024-2025,22,171,416.5,1016,2592,5152.949999999998
RS,2024-2025,23,220.75,519,1346.25,3559.9000000000124,6875.35
RS,2024-2025,24,293,696,1743,4814.0000000000055,9130.849999999991
RS,2024-2025,25,342.75,791.5,2059.25,5410.400000000005,12438.1
RS,2024-2025,26,383,914.5,2333.5,6460.400000000006,13848.099999999999
RS,2024-2025,27,422,1038.5,2711.5,7296.100000000002,13576.399999999992
RS,2024-2025,28,435.5,1039.5,2662.5,7541.100000000009,14512.699999999993
RS,2024-2025,29,386.5,948.5,2393.5,6519.1,12542.45
RS,2024-2025,30,331,807,2099.75,5277.100000000003,11314.549999999988
RS,2024-2025,31,267,625,1701,4916.700000000003,9672.499999999993
RS,2024-2025,32,192,497,1247,3456.900000000005,6039.35
RS,2024-2025,33,137,346,862,2559.800000000005,5430.699999999998
RS,2024-2025,34,100,238,634.25,1949.6000000000035,3513.749999999994
RS,2024-2025,35,68,173,442,1207.700000000001,2421.8499999999976
RS,2024-2025,36,48.75,123,345.25,932.700000000001,1930.3499999999997
RS,2024-2025,37,35,87,226,621.9000000000012,1271.8999999999992
RS,2024-2025,38,26,64,171.25,494.2000000000003,968.1999999999998
RS,2024-2025,39,19,44,125,351.6000000000008,656
RS,2024-2025,40,14,35,92,256.10000000000014,499.04999999999995
RS,2024-2025,41,11,26,68,178,367.2999999999997
RS,2024-2025,42,8,19,50.25,161.10000000000014,306
RS,2024-2025,43,7,17,43,121,267
RS,2024-2025,44,6,14,39,113,239.04999999999995
RS,2024-2025,45,5,12,31,90,175.0999999999999
RS,2024-2025,46,4,10,26,72.10000000000014,151.14999999999986
RS,2024-2025,47,4,9,24,65.10000000000014,144.04999999999995
RS,2024-2025,48,4,9,23,62,125.04999999999995
RS,2024-2025,49,4,9,22,60,137.04999999999995
RS,2024-2025,50,4,8,20,56.100000000000136,138.14999999999986
RS,2024-2025,51,4,9,22,60,125.04999999999995
RS,2024-2025,52,4,9,22,62.100000000000136,125
SC,2024-2025,1,7,19,57,189.10000000000014,419.04999999999995
SC,2024-2025,2,7,19,56.25,176.20000000000027,365.0999999999999
SC,2024-2025,3,8,20,57,169,352.04999999999995
SC,2024-2025,4,8,21,61,186,406.04999999999995
SC,2024-2025,5,9,24,67,190.20000000000027,426.3499999999997
SC,2024-2025,6,10,25,70,228.10000000000014,443.04999999999995
SC,2024-2025,7,10,27,74,255.20000000000027,540.1499999999999
SC,2024-2025,8,12,31,89,279,591.0999999999999
SC,2024-2025,9,13.75,34.5,103,329.10000000000014,708.05
SC,2024-2025,10,16,41,115.25,377.10000000000014,825.4999999999995
SC,2024-2025,11,18,47,133,449.6000000000008,1021.1999999999998
SC,2024-2025,12,22,57,176,592.1000000000001,1288.2999999999988
SC,2024-2025,13,27,67,205.75,693.1000000000001,1639.199999999998
SC,2024-2025,14,31,83,242,851.700000000001,2039.9499999999991
SC,2024-2025,15,38,95,303.5,1070.5000000000007,2864
SC,2024-2025,16,44.75,116,355,1280.9000000000012,3031.45
SC,2024-2025,17,56,141.5,444,1616,3955.5
SC,2024-2025,18,76.75,200,608.75,2237.3,5358.799999999999
SC,2024-2025,19,98,245,774.75,2551.8000000000093,6327.499999999996
SC,2024-2025,20,127,311.5,987.25,3543.300000000002,8276.749999999993
SC,2024-2025,21,155.75,408.5,1321,4582.800000000002,11935.349999999997
SC,2024-2025,22,210,544.5,1643.25,6372.3,16604.849999999977
SC,2024-2025,23,274,701,2187.25,7509.300000000011,20114.399999999998
SC,2024-2025,24,354.75,873,2733.25,9354.70000000003,22986.1
SC,2024-2025,25,401.5,1077.5,3351.5,12594.600000000017,32006.499999999996
SC,2024-2025,26,492.75,1283.5,3945.75,13435.000000000002,35692.5
SC,2024-2025,27,525,1378,4755,14652.600000000013,37991.899999999936
SC,2024-2025,28,614.5,1524,4682.75,19492.9,49064.9499999999
SC,2024-2025,29,602.75,1482.5,4631.75,17135.600000000002,42995.79999999995
SC,2024-2025,30,529,1440,4812.25,16288.900000000054,39890.64999999998
SC,2024-2025,31,495.75,1279,4225.5,15996.80000000001,38025.29999999998
SC,2024-2025,32,408.75,1096,3755.5,15026.200000000012,39272.599999999984
SC,2024-2025,33,323.75,882.5,2850.25,11201.000000000004,26353.499999999985
SC,2024-2025,34,235.75,622.5,2099.5,7839.200000000006,22729.199999999993
SC,2024-2025,35,176.75,485.5,1599,6979.50000000001,17789.449999999997
SC,2024-2025,36,130,350.5,1182,4912.200000000002,12456.64999999998
SC,2024-2025,37,100,266.5,895.5,3585.900000000001,10249.199999999997
SC,2024-2025,38,73,198.5,670.25,2819.7000000000053,6842.249999999991
SC,2024-2025,39,53.75,147,470,1697.200000000003,5157.0999999999985
SC,2024-2025,40,41,106,341.25,1367.2000000000003,3732.499999999999
SC,2024-2025,41,28,75,236,960.700000000001,2419.3
SC,2024-2025,42,21,56,192.75,741.5000000000007,1738.1
SC,2024-2025,43,17,45,139.25,555,1514.2999999999997
SC,2024-2025,44,14,39,128,423.5000000000007,1127.3999999999996
SC,2024-2025,45,12,31.5,105.25,401.10000000000014,933.3999999999996
SC,2024-2025,46,10,28,89,306.10000000000014,793.149999999999
SC,2024-2025,47,9,23.5,82,292,744.3999999999996
SC,2024-2025,48,8,22.5,71,268.3000000000004,672.049999999999
SC,2024-2025,49,8,21,68,219.8000000000011,646.1999999999998
SC,2024-2025,50,8,20,63,230,512.6999999999994
SC,2024-2025,51,7,19,58,202.10000000000014,495.0999999999999
SC,2024-2025,52,7,19,56,220.20000000000027,487.7999999999993
SE,2024-2025,1,9,27,69,158,261.04999999999995
SE,2024-2025,2,8,24,63.25,148.10000000000014,264
SE,2024-2025,3,8,24,64,153,275.0999999999999
SE,2024-2025,4,8,23,59,141.10000000000014,243.14999999999986
SE,2024-2025,5,8,24,61.25,140.10000000000014,234.04999999999995
SE,2024-2025,6,8,22,57,131.3000000000004,213
SE,2024-2025,7,7,19,52,116.30000000000041,198.04999999999995
SE,2024-2025,8,6,17,46,103,177.04999999999995
SE,2024-2025,9,6,16,44,99,165
SE,2024-2025,10,5,15.5,40,93,152
SE,2024-2025,11,4,13,35,79,138.04999999999995
SE,2024-2025,12,5,13,34,75,135
SE,2024-2025,13,4,12,31.25,78,129
SE,2024-2025,14,4,13,32,72,110
SE,2024-2025,15,4,12,31.25,76,132.04999999999995
SE,2024-2025,16,5,13,34,79,132.14999999999986
SE,2024-2025,17,5,14,36,78,124.04999999999995
SE,2024-2025,18,5,14,39,93,146
SE,2024-2025,19,5,15.5,41,96,169.19999999999982
SE,2024-2025,20,6,17,42,95,149.04999999999995
SE,2024-2025,21,6,18,46,99.10000000000014,182.04999999999995
SE,2024-2025,22,6,19,51,117.10000000000014,185
SE,2024-2025,23,7,19,49,117,188
SE,2024-2025,24,7,20,52,113,185
SE,2024-2025,25,8,21,53,123,214.04999999999995
SE,2024-2025,26,8,22,57,133.10000000000014,231.04999999999995
SE,2024-2025,27,8,23.5,59,132.10000000000014,245.0999999999999
SE,2024-2025,28,9,25,68,162,290.0999999999999
SE,2024-2025,29,10,28,72.25,181,302
SE,2024-2025,30,10,29,73,166.10000000000014,283.04999999999995
SE,2024-2025,31,11,32,84,187,338.0999999999999
SE,2024-2025,32,13,35,91,214.10000000000014,356.3499999999997
SE,2024-2025,33,13,38,92,216.3000000000004,396.04999999999995
SE,2024-2025,34,14,40,107.25,257.10000000000014,451
SE,2024-2025,35,15,46.5,118.25,282,496.04999999999995
SE,2024-2025,36,15,44,113,279,457.3499999999997
SE,2024-2025,37,18.75,48,121.25,274,445
SE,2024-2025,38,17,48,125.25,288,489.39999999999964
SE,2024-2025,39,17,52.5,133,301.10000000000014,527.1499999999999
SE,2024-2025,40,17,51,129,303.3000000000004,524.7499999999993
SE,2024-2025,41,17,51,129,291,479.0999999999999
SE,2024-2025,42,18,47,119,273.10000000000014,479.04999999999995
SE,2024-2025,43,16,46,116.25,274,456.2999999999997
SE,2024-2025,44,16,43,109,244.10000000000014,402.04999999999995
SE,2024-2025,45,13,39,104,247.10000000000014,409.0999999999999
SE,2024-2025,46,12,35,91.25,208,378.14999999999986
SE,2024-2025,47,12,32,79,190,316.0999999999999
SE,2024-2025,48,10,29,74,169.20000000000027,307.0999999999999
SE,2024-2025,49,10,28,71,172,295.04999999999995
SE,2024-2025,50,10,27,69,162,278.04999999999995
SE,2024-2025,51,9,25,66,160,261
SE,2024-2025,52,9,25,60,156,258.14999999999986
SP,2024-2025,1,576,912,1550.75,2654.0000000000045,4149.149999999998
SP,2024-2025,2,618,947,1618.25,2904.200000000007,4318.999999999998
SP,2024-2025,3,635,995,1662,2894.4000000000015,4372.799999999999
SP,2024-2025,4,665,1080.5,1728.25,2873.0000000000014,4343.3
SP,2024-2025,5,700,1110.5,1831.25,3224.1000000000017,5114.649999999998
SP,2024-2025,6,755,1170.5,1959,3327.4000000000005,5239.799999999999
SP,2024-2025,7,812,1283,2091.25,3779.1000000000004,5677.999999999998
SP,2024-2025,8,878.75,1423.5,2384.5,4402.000000000001,6959.2
SP,2024-2025,9,969,1542.5,2578.25,4682.000000000001,7236.15
SP,2024-2025,10,1099.75,1676.5,3019,5314.300000000012,7816.949999999999
SP,2024-2025,11,1261.75,1963.5,3278,5967.500000000001,8903.899999999998
SP,2024-2025,12,1444.75,2308,4007.5,7408.100000000003,10972.7
SP,2024-2025,13,1795,2865.5,4971.25,8665.400000000018,13960.749999999998
SP,2024-2025,14,2279.5,3530.5,6106.25,10869.100000000013,16732.399999999998
SP,2024-2025,15,2696,4231.5,7444.5,13193.400000000007,20464.649999999998
SP,2024-2025,16,3317.75,5152.5,9141.25,16564.300000000003,23860.749999999996
SP,2024-2025,17,4024,6418.5,11131.75,20388.9,29573.2
SP,2024-2025,18,4731.75,7530,12948.25,23463.900000000023,35990.84999999999
SP,2024-2025,19,5485,8743.5,14918.25,28016.300000000017,39974.75
SP,2024-2025,20,6095.5,9713.5,17178,31265.600000000006,48654.299999999996
SP,2024-2025,21,7108.25,11304.5,18392,32538.4,48858.19999999997
SP,2024-2025,22,7992.5,12232,20311,36140.100000000006,57637.749999999956
SP,2024-2025,23,8553.5,13222.5,23450.5,41821.30000000001,60391.49999999997
SP,2024-2025,24,9374.5,14514.5,24890.25,44332.200000000004,66817.14999999997
SP,2024-2025,25,10030.5,15930.5,26926.75,46787.000000000015,72030.9
SP,2024-2025,26,10608.25,16594.5,29026.5,52341,77124.7
SP,2024-2025,27,11001.25,17242.5,29732.75,53579.600000000006,80826.25
SP,2024-2025,28,11532,17547,29653,52653.60000000001,77763.89999999998
SP,2024-2025,29,10735.5,16814,29086,50318.40000000001,78372.4499999999
SP,2024-2025,30,9985.25,15538,27227.5,46535.4,71831.89999999997
SP,2024-2025,31,8889.25,13564.5,22983.75,41840.40000000004,62808.19999999999
SP,2024-2025,32,7436.5,11274.5,18746,32609.400000000005,51409.35
SP,2024-2025,33,5966.75,9287.5,15389.75,27513.800000000003,44081.099999999984
SP,2024-2025,34,4660,7126.5,12056.75,21250.000000000007,35604.65
SP,2024-2025,35,3550.75,5553.5,9445,16444.5,25960.499999999996
SP,2024-2025,36,2848.75,4367,7163.25,12217.500000000011,19594.399999999976
SP,2024-2025,37,2186.75,3342,5474.75,9951.000000000018,13856.849999999999
SP,2024-2025,38,1654.5,2592,4104.5,7651.600000000002,11493.499999999995
SP,2024-2025,39,1310.5,2043,3514.5,5943.200000000003,9701.05
SP,2024-2025,40,1076.75,1646,2694.5,4926.300000000005,8176.949999999999
SP,2024-2025,41,856.75,1349.5,2306.5,4111.600000000002,6020.05
SP,2024-2025,42,752.75,1145.5,1924.75,3307.2000000000007,4837.5999999999995
SP,2024-2025,43,642,1022.5,1687,2966.600000000001,4472.65
SP,2024-2025,44,588.5,918,1558,2849.3,4241.299999999999
SP,2024-2025,45,532,831,1421.25,2468.4000000000024,3770.0999999999985
SP,2024-2025,46,510,809.5,1365.25,2365.2,3449.6999999999985
SP,2024-2025,47,505.75,790,1297,2325.1,3445.1499999999996
SP,2024-2025,48,515.5,811,1351.25,2435.4000000000005,3408.949999999997
SP,2024-2025,49,520,802,1378,2447.0000000000014,3755.05
SP,2024-2025,50,518.75,824,1422,2549.6000000000004,3839.6499999999996
SP,2024-2025,51,546,859.5,1451,2584.8000000000065,3769.3499999999995
SP,2024-2025,52,567,895,1481.5,2626.4000000000005,4078.25
TO,2024-2025,1,14,25,44,78,112
TO,2024-2025,2,15,28,50,86,128
TO,2024-2025,3,18,33,60,103.10000000000014,142.04999999999995
TO,2024-2025,4,22,38,70,121,173.04999999999995
TO,2024-2025,5,26,48,82,139,199.04999999999995
TO,2024-2025,6,32,58,102,176,242.04999999999995
TO,2024-2025,7,36,65,117.25,210.10000000000014,298.0999999999999
TO,2024-2025,8,42,77,138,246.10000000000014,349.2499999999998
TO,2024-2025,9,47,84,148,280,391.14999999999986
TO,2024-2025,10,52,93,168,299,422.0999999999999
TO,2024-2025,11,55,98,178,305,452.14999999999986
TO,2024-2025,12,58,102,186,334.5000000000007,519.05
TO,2024-2025,13,64,118,218,395.2000000000003,576.2499999999998
TO,2024-2025,14,73,131,233,405,560.0999999999999
TO,2024-2025,15,83,152,256,464.10000000000014,668
TO,2024-2025,16,88,153,279,478,723.05
TO,2024-2025,17,98,176,317,512.2000000000003,718.3999999999996
TO,2024-2025,18,104,178,317.25,550.1000000000001,756.5499999999995
TO,2024-2025,19,112,196.5,341,581.2000000000003,799
TO,2024-2025,20,114,192,339.25,604.2000000000003,850.3499999999997
TO,2024-2025,21,114,207,361,617.5000000000007,856.0999999999999
TO,2024-2025,22,118,211,364.25,611.2000000000003,897.2499999999998
TO,2024-2025,23,116.75,202,351,598.2000000000003,839.05
TO,2024-2025,24,119,210,355.25,604.1000000000001,830.1999999999998
TO,2024-2025,25,117,211,364,603.2000000000003,874.05
TO,2024-2025,26,125,209,368,627,858.1999999999998
TO,2024-2025,27,119,209,364.25,597.2000000000003,831.5999999999995
TO,2024-2025,28,119,209.5,373.25,599.2000000000003,851.0999999999999
TO,2024-2025,29,113,198,344,594,848.4499999999996
TO,2024-2025,30,105,178,325,553.1000000000001,779.0999999999999
TO,2024-2025,31,98,171,304,513.3000000000004,683
TO,2024-2025,32,84,155,282,464,648.3999999999996
TO,2024-2025,33,71,130,236,402,563.0999999999999
TO,2024-2025,34,62.75,109,191,333.3000000000004,494.1999999999998
TO,2024-2025,35,52,93.5,168.25,286,413.14999999999986
TO,2024-2025,36,41,77,140,252,352.04999999999995
